date,campaign_id,campaign_name,campaign_profile,channel,region,device,impressions,clicks,conversions,spend,revenue,budget,ctr_sql,cvr_sql,cpa_sql,roi_sql,budget_utilization,anomaly_flag,rolling_spend_mean_7,rolling_ctr_mean_7,rolling_cvr_mean_7,rolling_roi_mean_7,spend_spike_flag,ctr_drop_flag,cvr_drop_flag,negative_roi_flag,python_anomaly_score,python_anomaly_label
2024-01-21,2,Campaign_2,efficient_low_scale,Search,North,Desktop,4792,272,52,341.08,4706.47,407.56,0.0568,0.1912,6.56,12.8,0.8369,,403.32571428571424,0.057257142857142854,0.15657142857142858,16.29285714285714,0,0,0,0,0,Normal
2024-01-22,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6049,341,55,323.58,4821.74,417.71,0.0564,0.1613,5.88,13.9,0.7747,,424.2271428571429,0.05842857142857143,0.15251428571428574,15.534285714285714,0,0,0,0,0,Normal
2024-01-23,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6173,490,77,365.39,7629.68,469.68,0.0794,0.1571,4.75,19.88,0.778,,413.55285714285714,0.06147142857142857,0.15207142857142858,16.25857142857143,0,0,0,0,0,Normal
2024-01-24,2,Campaign_2,efficient_low_scale,Search,North,Desktop,7575,345,64,1299.33,6498.65,1394.9,0.0455,0.1855,20.3,4.0,0.9315,Spend Spike,461.53999999999996,0.05795714285714286,0.15844285714285714,15.421428571428569,1,0,0,0,1,Moderate
2024-01-25,2,Campaign_2,efficient_low_scale,Search,North,Desktop,8489,508,63,469.49,6290.42,528.95,0.0598,0.124,7.45,12.4,0.8876,,493.1442857142857,0.05764285714285714,0.15612857142857142,14.679999999999998,0,0,0,0,0,Normal
2024-01-26,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5129,355,49,392.8,4883.17,514.38,0.0692,0.138,8.02,11.43,0.7636,,505.7857142857143,0.06047142857142857,0.15757142857142856,13.848571428571429,0,0,0,0,0,Normal
2024-01-27,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6986,292,38,347.6,2848.78,403.68,0.0418,0.1301,9.15,7.2,0.8611,,505.61,0.0584142857142857,0.1553142857142857,11.658571428571426,0,0,0,0,0,Normal
2024-01-28,2,Campaign_2,efficient_low_scale,Search,North,Desktop,8610,659,117,717.21,14854.13,960.0,0.0765,0.1775,6.13,19.71,0.7471,,559.3428571428572,0.061228571428571424,0.15335714285714283,12.645714285714286,0,0,0,0,0,Normal
2024-01-29,2,Campaign_2,efficient_low_scale,Search,North,Desktop,10320,425,59,457.33,4312.05,571.3,0.0412,0.1388,7.75,8.43,0.8005,,578.45,0.05905714285714286,0.15014285714285713,11.864285714285716,0,1,0,0,1,Moderate
2024-01-30,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5710,307,10,285.58,1122.96,346.96,0.0538,0.0326,28.56,2.93,0.8231,Conversion Drop,567.0485714285714,0.05539999999999999,0.13235714285714287,9.442857142857145,0,0,1,0,1,Moderate
2024-01-31,2,Campaign_2,efficient_low_scale,Search,North,Desktop,11990,610,102,542.16,7700.48,617.63,0.0509,0.1672,5.32,13.2,0.8778,,458.88142857142856,0.056171428571428574,0.12974285714285713,10.757142857142856,0,0,0,0,0,Normal
2024-02-01,2,Campaign_2,efficient_low_scale,Search,North,Desktop,10224,444,87,535.78,9425.32,686.35,0.0434,0.1959,6.16,16.59,0.7806,,468.35142857142864,0.053828571428571434,0.1400142857142857,11.355714285714287,0,0,0,0,0,Normal
2024-02-02,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6718,400,55,556.05,6965.4,709.74,0.0595,0.1375,10.11,11.53,0.7835,,491.67285714285714,0.05244285714285714,0.13994285714285715,11.37,0,0,0,0,0,Normal
2024-02-03,2,Campaign_2,efficient_low_scale,Search,North,Desktop,7534,443,64,308.51,7287.13,373.01,0.0588,0.1445,4.82,22.62,0.8271,,486.08857142857147,0.05487142857142857,0.142,13.572857142857144,0,0,0,0,0,Normal
2024-02-04,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5186,386,72,330.14,8620.91,412.37,0.0744,0.1865,4.59,25.11,0.8006,,430.7928571428571,0.05457142857142857,0.1432857142857143,14.344285714285714,0,0,0,0,0,Normal
2024-02-05,2,Campaign_2,efficient_low_scale,Search,North,Desktop,4299,291,42,343.33,3104.7,423.97,0.0677,0.1443,8.17,8.04,0.8098,,414.5071428571428,0.05835714285714285,0.14407142857142857,14.288571428571426,0,0,0,0,0,Normal
2024-02-06,2,Campaign_2,efficient_low_scale,Search,North,Desktop,7596,490,67,303.57,8187.8,400.31,0.0645,0.1367,4.53,25.97,0.7583,,417.07714285714286,0.059885714285714285,0.15894285714285714,17.580000000000002,0,0,0,0,0,Normal
2024-02-07,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5425,232,28,148.98,2108.75,181.75,0.0428,0.1207,5.32,13.15,0.8197,,360.90857142857146,0.05872857142857142,0.15230000000000002,17.572857142857142,0,0,0,0,0,Normal
2024-02-08,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5572,243,35,247.38,3987.77,301.94,0.0436,0.144,7.07,15.12,0.8193,,319.7085714285714,0.05875714285714285,0.14488571428571428,17.36285714285714,0,0,0,0,0,Normal
2024-02-09,2,Campaign_2,efficient_low_scale,Search,North,Desktop,4536,223,27,136.99,3490.11,163.85,0.0492,0.1211,5.07,24.48,0.8361,,259.84285714285716,0.05728571428571428,0.14254285714285714,19.212857142857143,0,0,0,0,0,Normal
2024-02-10,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6743,481,61,449.29,7487.57,546.72,0.0713,0.1268,7.37,15.67,0.8218,,279.95428571428573,0.059071428571428566,0.1400142857142857,18.22,0,0,0,0,0,Normal
2024-02-11,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6572,368,68,288.68,8149.02,320.94,0.056,0.1848,4.25,27.23,0.8995,,274.0314285714286,0.05644285714285714,0.13977142857142857,18.52285714285714,0,0,0,0,0,Normal
2024-02-12,2,Campaign_2,efficient_low_scale,Search,North,Desktop,8346,609,112,672.23,9293.7,839.83,0.073,0.1839,6.0,12.83,0.8004,,321.01714285714286,0.057199999999999994,0.14542857142857143,19.20714285714286,1,0,0,0,1,Moderate
2024-02-13,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5296,372,65,269.0,7731.75,314.35,0.0702,0.1747,4.14,27.74,0.8557,,316.0785714285715,0.05801428571428572,0.15085714285714286,19.46,0,0,0,0,0,Normal
2024-02-14,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5653,420,65,383.43,5614.54,426.03,0.0743,0.1548,5.9,13.64,0.9,,349.57142857142856,0.06251428571428572,0.1557285714285714,19.53,0,0,0,0,0,Normal
2024-02-15,2,Campaign_2,efficient_low_scale,Search,North,Desktop,9141,567,71,525.47,6557.65,673.05,0.062,0.1252,7.4,11.48,0.7807,,389.29857142857145,0.06514285714285714,0.15304285714285712,19.009999999999998,0,0,0,0,0,Normal
2024-02-16,2,Campaign_2,efficient_low_scale,Search,North,Desktop,10207,687,86,880.02,8574.96,1098.35,0.0673,0.1252,10.23,8.74,0.8012,,495.44571428571436,0.06772857142857143,0.15362857142857145,16.761428571428574,0,0,0,0,0,Normal
2024-02-17,2,Campaign_2,efficient_low_scale,Search,North,Desktop,8717,545,77,710.08,9074.11,932.08,0.0625,0.1413,9.22,11.78,0.7618,,532.7014285714287,0.06647142857142858,0.1557,16.205714285714286,0,0,0,0,0,Normal
2024-02-18,2,Campaign_2,efficient_low_scale,Search,North,Desktop,4158,206,40,141.04,4477.58,186.23,0.0495,0.1942,3.53,30.75,0.7573,,511.61,0.06554285714285714,0.15704285714285712,16.708571428571428,0,0,0,0,0,Normal
2024-02-19,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6445,470,61,408.0,6991.24,532.23,0.0729,0.1298,6.69,16.14,0.7666,,473.86285714285714,0.06552857142857144,0.1493142857142857,17.181428571428572,0,0,0,0,0,Normal
2024-02-20,2,Campaign_2,efficient_low_scale,Search,North,Desktop,3972,189,23,426.22,2382.59,458.48,0.0476,0.1217,18.53,4.59,0.9296,Spend Spike,496.3228571428572,0.0623,0.14174285714285714,13.874285714285714,0,0,0,0,0,Normal
2024-02-21,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6350,498,73,550.84,9192.28,734.99,0.0784,0.1466,7.55,15.69,0.7495,,520.2385714285714,0.0628857142857143,0.14057142857142857,14.167142857142855,0,0,0,0,0,Normal
2024-02-22,2,Campaign_2,efficient_low_scale,Search,North,Desktop,4236,300,53,293.66,3894.19,385.61,0.0708,0.1767,5.54,12.26,0.7615,,487.1228571428572,0.06414285714285714,0.14792857142857144,14.278571428571428,0,0,0,0,0,Normal
2024-02-23,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5835,408,53,492.3,3788.19,592.77,0.0699,0.1299,9.29,6.69,0.8305,,431.73428571428576,0.06451428571428572,0.1486,13.985714285714284,0,0,0,0,0,Normal
2024-02-24,2,Campaign_2,efficient_low_scale,Search,North,Desktop,10265,602,117,410.42,14186.55,536.21,0.0586,0.1944,3.51,33.57,0.7654,,388.92571428571426,0.06395714285714285,0.1561857142857143,17.09857142857143,0,0,0,0,0,Normal
2024-02-25,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6225,411,58,559.24,4585.68,747.09,0.066,0.1411,9.64,7.2,0.7486,,448.66857142857145,0.06631428571428571,0.1486,13.734285714285715,0,0,0,0,0,Normal
2024-02-26,2,Campaign_2,efficient_low_scale,Search,North,Desktop,4913,148,34,137.27,4203.96,267.41,0.0301,0.2297,4.04,29.63,0.5133,CTR Drop,409.9928571428572,0.0602,0.16287142857142856,15.661428571428571,0,1,0,0,1,Moderate
2024-02-27,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5008,309,41,235.75,3094.26,286.06,0.0617,0.1327,5.75,12.13,0.8241,,382.7828571428572,0.062214285714285715,0.16444285714285714,16.73857142857143,0,0,0,0,0,Normal
2024-02-28,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5066,262,50,359.99,4056.38,421.71,0.0517,0.1908,7.2,10.27,0.8536,,355.5185714285714,0.0584,0.17075714285714286,15.964285714285714,0,0,0,0,0,Normal
2024-02-29,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5880,336,45,333.74,3323.36,389.56,0.0571,0.1339,7.42,8.96,0.8567,,361.2442857142858,0.05644285714285714,0.16464285714285712,15.492857142857144,0,0,0,0,0,Normal
2024-03-01,2,Campaign_2,efficient_low_scale,Search,North,Desktop,8177,376,59,430.28,5530.23,550.96,0.046,0.1569,7.29,11.85,0.781,,352.3842857142858,0.053028571428571425,0.1685,16.23,0,0,0,0,0,Normal
2024-03-02,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5127,365,44,359.31,3357.02,483.87,0.0712,0.1205,8.17,8.34,0.7426,,345.0828571428572,0.054828571428571435,0.15794285714285713,12.625714285714285,0,0,0,0,0,Normal
2024-03-03,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5059,133,27,114.54,2728.69,322.18,0.0263,0.203,4.24,22.82,0.3555,CTR Drop,281.55428571428575,0.04915714285714286,0.1667857142857143,14.857142857142858,0,1,0,0,1,Moderate
2024-03-04,2,Campaign_2,efficient_low_scale,Search,North,Desktop,9272,445,78,559.43,5652.74,748.45,0.048,0.1753,7.17,9.1,0.7475,,341.86285714285714,0.05171428571428571,0.15901428571428572,11.924285714285716,0,0,0,0,0,Normal
2024-03-05,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6714,519,64,536.15,7202.79,685.48,0.0773,0.1233,8.38,12.43,0.7822,,384.77714285714285,0.05394285714285714,0.1576714285714286,11.967142857142857,0,0,0,0,0,Normal
2024-03-06,2,Campaign_2,efficient_low_scale,Search,North,Desktop,10620,282,79,293.96,8362.04,801.33,0.0266,0.2801,3.72,27.45,0.3668,CTR Drop,375.3442857142857,0.05035714285714286,0.17042857142857143,14.421428571428573,0,1,0,0,1,Moderate
2024-03-07,2,Campaign_2,efficient_low_scale,Search,North,Desktop,10533,525,69,681.15,5737.55,822.79,0.0498,0.1314,9.87,7.42,0.8279,,424.9742857142857,0.04931428571428571,0.1700714285714286,14.20142857142857,0,0,0,0,0,Normal
2024-03-08,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6818,284,37,175.14,4040.24,216.41,0.0417,0.1303,4.73,22.07,0.8093,,388.5257142857143,0.0487,0.16627142857142857,15.661428571428571,0,0,0,0,0,Normal
2024-03-09,2,Campaign_2,efficient_low_scale,Search,North,Desktop,9585,644,80,402.19,6836.88,529.71,0.0672,0.1242,5.03,16.0,0.7593,,394.65142857142854,0.04812857142857142,0.1668,16.755714285714284,0,0,0,0,0,Normal
2024-03-10,2,Campaign_2,efficient_low_scale,Search,North,Desktop,9721,633,113,768.58,11332.85,944.2,0.0651,0.1785,6.8,13.75,0.814,,488.08571428571435,0.05367142857142857,0.1633,15.459999999999999,0,0,0,0,0,Normal
2024-03-11,2,Campaign_2,efficient_low_scale,Search,North,Desktop,9514,611,102,754.2,11148.66,883.14,0.0642,0.1669,7.39,13.78,0.854,,515.9100000000001,0.055985714285714284,0.1621,16.128571428571426,0,0,0,0,0,Normal
2024-03-12,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5776,376,67,265.18,7567.62,329.96,0.0651,0.1782,3.96,27.54,0.8037,,477.2,0.05424285714285715,0.16994285714285715,18.287142857142857,0,0,0,0,0,Normal
2024-03-13,2,Campaign_2,efficient_low_scale,Search,North,Desktop,4616,260,32,246.93,2427.0,308.23,0.0563,0.1231,7.72,8.83,0.8011,,470.48142857142864,0.05848571428571429,0.1475142857142857,15.627142857142857,0,0,0,0,0,Normal
2024-03-14,2,Campaign_2,efficient_low_scale,Search,North,Desktop,7255,337,50,463.55,4274.4,547.59,0.0465,0.1484,9.27,8.22,0.8465,,439.3957142857143,0.05801428571428572,0.14994285714285713,15.741428571428571,0,0,0,0,0,Normal
2024-03-15,2,Campaign_2,efficient_low_scale,Search,North,Desktop,8735,507,70,334.01,5612.98,395.55,0.058,0.1381,4.77,15.8,0.8444,,462.0914285714286,0.06034285714285715,0.15105714285714283,14.845714285714289,0,0,0,0,0,Normal
2024-03-16,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6380,412,72,302.26,5764.12,388.13,0.0646,0.1748,4.2,18.07,0.7788,,447.8157142857143,0.05997142857142857,0.1582857142857143,15.141428571428573,0,0,0,0,0,Normal
2024-03-17,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6767,461,71,595.32,7347.68,659.94,0.0681,0.154,8.38,11.34,0.9021,,423.06428571428575,0.0604,0.1547857142857143,14.797142857142859,0,0,0,0,0,Normal
2024-03-18,2,Campaign_2,efficient_low_scale,Search,North,Desktop,11966,926,114,646.06,11073.04,761.73,0.0774,0.1231,5.67,16.14,0.8481,,407.61571428571426,0.06228571428571429,0.14852857142857143,15.134285714285715,0,0,0,0,0,Normal
2024-03-19,2,Campaign_2,efficient_low_scale,Search,North,Desktop,6679,373,59,428.49,4191.52,575.58,0.0558,0.1582,7.26,8.78,0.7444,,430.94571428571425,0.060957142857142856,0.1456714285714286,12.454285714285716,0,0,0,0,0,Normal
2024-03-20,2,Campaign_2,efficient_low_scale,Search,North,Desktop,7678,457,79,325.26,5672.07,415.09,0.0595,0.1729,4.12,16.44,0.7836,,442.1357142857143,0.06141428571428571,0.1527857142857143,13.541428571428572,0,0,0,0,0,Normal
2024-03-21,2,Campaign_2,efficient_low_scale,Search,North,Desktop,8677,379,65,361.95,7935.75,460.82,0.0437,0.1715,5.57,20.92,0.7854,,427.62142857142857,0.06101428571428571,0.1560857142857143,15.355714285714287,0,0,0,0,0,Normal
2024-03-22,2,Campaign_2,efficient_low_scale,Search,North,Desktop,9046,368,51,465.41,6215.7,574.19,0.0407,0.1386,9.13,12.36,0.8106,,446.3928571428572,0.05854285714285714,0.15615714285714286,14.864285714285714,0,1,0,0,1,Moderate
2024-03-23,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5277,256,44,234.26,4799.26,296.21,0.0485,0.1719,5.32,19.49,0.7909,,436.67857142857144,0.05624285714285714,0.15574285714285716,15.067142857142857,0,0,0,0,0,Normal
2024-03-24,2,Campaign_2,efficient_low_scale,Search,North,Desktop,7155,534,106,641.84,7995.46,772.16,0.0746,0.1985,6.06,11.46,0.8312,,443.3242857142858,0.057171428571428574,0.1621,15.084285714285715,0,0,0,0,0,Normal
2024-03-25,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5402,360,66,435.54,7779.34,568.14,0.0666,0.1833,6.6,16.86,0.7666,,413.25,0.05562857142857142,0.17070000000000002,15.187142857142858,0,0,0,0,0,Normal
2024-03-26,2,Campaign_2,efficient_low_scale,Search,North,Desktop,9711,515,87,560.25,9031.15,693.1,0.053,0.1689,6.44,15.12,0.8083,,432.0728571428572,0.055228571428571425,0.17222857142857143,16.09285714285714,0,0,0,0,0,Normal
2024-03-27,2,Campaign_2,efficient_low_scale,Search,North,Desktop,8995,365,60,268.19,6513.27,332.63,0.0406,0.1644,4.47,23.29,0.8063,,423.92,0.05252857142857143,0.17101428571428573,17.071428571428573,0,0,0,0,0,Normal
2024-03-28,2,Campaign_2,efficient_low_scale,Search,North,Desktop,5223,231,30,235.92,2542.93,282.96,0.0442,0.1299,7.86,9.78,0.8338,,405.91571428571433,0.0526,0.16507142857142856,15.48,0,0,0,0,0,Normal
2024-03-29,2,Campaign_2,efficient_low_scale,Search,North,Desktop,9827,400,54,242.42,5877.82,281.42,0.0407,0.135,4.49,23.25,0.8614,,374.06,0.052599999999999994,0.16455714285714287,17.035714285714285,0,0,0,0,0,Normal
2024-03-30,2,Campaign_2,efficient_low_scale,Search,North,Desktop,4242,229,29,226.41,2476.79,266.44,0.054,0.1266,7.81,9.94,0.8498,,372.93857142857144,0.05338571428571429,0.1580857142857143,15.671428571428573,0,0,0,0,0,Normal
2024-01-01,3,Campaign_3,low_performer,Video,South,Desktop,19289,350,12,475.46,446.95,603.97,0.0181,0.0343,39.62,-0.06,0.7872,,,,,,0,0,0,1,1,Moderate
2024-01-02,3,Campaign_3,low_performer,Video,South,Desktop,10654,200,4,288.16,266.84,347.56,0.0188,0.02,72.04,-0.07,0.8291,Conversion Drop,,,,,0,0,0,1,1,Moderate
2024-01-03,3,Campaign_3,low_performer,Video,South,Desktop,16900,490,28,971.23,1757.49,1283.04,0.029,0.0571,34.69,0.81,0.757,,578.2833333333333,0.021966666666666666,0.03713333333333333,0.22666666666666668,0,0,0,0,0,Normal
2024-01-04,3,Campaign_3,low_performer,Video,South,Desktop,7009,106,3,252.03,182.39,312.31,0.0151,0.0283,84.01,-0.28,0.807,,496.72,0.02025,0.034925,0.1,0,0,0,1,1,Moderate
2024-01-05,3,Campaign_3,low_performer,Video,South,Desktop,13807,478,17,988.42,574.96,1241.42,0.0346,0.0356,58.14,-0.42,0.7962,,595.0600000000001,0.02312,0.03506,-0.003999999999999992,0,0,0,1,1,Moderate
2024-01-06,3,Campaign_3,low_performer,Video,South,Desktop,16776,538,29,797.19,981.03,933.84,0.0321,0.0539,27.49,0.23,0.8537,,628.7483333333333,0.024616666666666665,0.038200000000000005,0.03500000000000001,0,0,0,0,0,Normal
2024-01-07,3,Campaign_3,low_performer,Video,South,Desktop,14327,417,12,843.02,388.06,985.84,0.0291,0.0288,70.25,-0.54,0.8551,,659.3585714285715,0.02525714285714286,0.03685714285714286,-0.04714285714285714,0,0,0,1,1,Moderate
2024-01-08,3,Campaign_3,low_performer,Video,South,Desktop,18921,418,15,891.54,865.46,1201.63,0.0221,0.0359,59.44,-0.03,0.7419,,718.7985714285714,0.025828571428571426,0.037085714285714284,-0.04285714285714285,0,0,0,1,1,Moderate
2024-01-09,3,Campaign_3,low_performer,Video,South,Desktop,8241,165,9,363.73,365.36,458.78,0.02,0.0545,40.41,0.0,0.7928,,729.5942857142857,0.026,0.04201428571428572,-0.03285714285714285,0,0,0,0,0,Normal
2024-01-10,3,Campaign_3,low_performer,Video,South,Desktop,12472,209,7,269.66,355.34,301.18,0.0168,0.0335,38.52,0.32,0.8953,,629.3699999999999,0.024257142857142856,0.038642857142857145,-0.10285714285714286,0,1,0,0,1,Moderate
2024-01-11,3,Campaign_3,low_performer,Video,South,Desktop,18015,655,30,1239.81,1289.2,1548.31,0.0364,0.0458,41.33,0.04,0.8008,,770.4814285714285,0.027299999999999998,0.04114285714285715,-0.05714285714285715,0,0,0,0,0,Normal
2024-01-12,3,Campaign_3,low_performer,Video,South,Desktop,9817,205,5,364.95,216.71,454.41,0.0209,0.0244,72.99,-0.41,0.8031,Conversion Drop,681.4142857142857,0.025342857142857143,0.039542857142857143,-0.055714285714285716,0,0,1,1,2,Moderate
2024-01-13,3,Campaign_3,low_performer,Video,South,Desktop,10374,166,6,220.06,288.09,283.67,0.016,0.0361,36.68,0.31,0.7758,,598.9671428571429,0.023042857142857143,0.037,-0.04428571428571428,0,1,0,0,1,Moderate
2024-01-14,3,Campaign_3,low_performer,Video,South,Desktop,14123,342,12,463.68,827.6,558.14,0.0242,0.0351,38.64,0.78,0.8308,,544.7757142857142,0.02234285714285714,0.037899999999999996,0.1442857142857143,0,0,0,0,0,Normal
2024-01-15,3,Campaign_3,low_performer,Video,South,Desktop,9368,330,13,663.52,436.34,855.16,0.0352,0.0394,51.04,-0.34,0.7759,,512.2014285714287,0.024214285714285716,0.038400000000000004,0.09999999999999999,0,0,0,1,1,Moderate
2024-01-16,3,Campaign_3,low_performer,Video,South,Desktop,16715,522,5,832.1,202.62,990.23,0.0312,0.0096,166.42,-0.76,0.8403,Conversion Drop,579.1114285714286,0.025814285714285713,0.03198571428571429,-0.008571428571428579,0,0,1,1,2,Moderate
2024-01-17,3,Campaign_3,low_performer,Video,South,Desktop,12962,450,14,1091.3,909.07,1271.27,0.0347,0.0311,77.95,-0.17,0.8584,,696.4885714285714,0.028371428571428572,0.031642857142857146,-0.0785714285714286,0,0,0,1,1,Moderate
2024-01-18,3,Campaign_3,low_performer,Video,South,Desktop,12435,441,12,1062.71,415.86,1386.16,0.0355,0.0272,88.56,-0.61,0.7667,,671.1885714285714,0.028242857142857142,0.028985714285714285,-0.17142857142857146,0,0,0,1,1,Moderate
2024-01-19,3,Campaign_3,low_performer,Video,South,Desktop,14629,499,25,796.45,830.92,956.33,0.0341,0.0501,31.86,0.04,0.8328,,732.8314285714287,0.030128571428571425,0.03265714285714286,-0.10714285714285716,0,0,0,0,0,Normal
2024-01-20,3,Campaign_3,low_performer,Video,South,Desktop,14373,564,25,1279.84,882.52,1683.63,0.0392,0.0443,51.19,-0.31,0.7602,,884.2285714285715,0.03344285714285714,0.03382857142857143,-0.19571428571428573,0,0,0,1,1,Moderate
2024-01-21,3,Campaign_3,low_performer,Video,South,Desktop,16325,603,32,972.51,2179.58,1270.39,0.0369,0.0531,30.39,1.24,0.7655,,956.9185714285715,0.03525714285714286,0.036399999999999995,-0.13000000000000006,0,0,0,0,0,Normal
2024-01-22,3,Campaign_3,low_performer,Video,South,Desktop,9964,107,2,262.37,103.96,351.96,0.0107,0.0187,131.19,-0.6,0.7455,,899.6114285714285,0.03175714285714286,0.03344285714285714,-0.16714285714285712,0,1,1,1,3,Severe
2024-01-23,3,Campaign_3,low_performer,Video,South,Desktop,7845,284,8,655.15,240.11,735.71,0.0362,0.0282,81.89,-0.63,0.8905,,874.3328571428572,0.032471428571428575,0.0361,-0.14857142857142858,0,0,0,1,1,Moderate
2024-01-24,3,Campaign_3,low_performer,Video,South,Desktop,13430,96,7,172.58,226.29,385.52,0.0071,0.0729,24.65,0.31,0.4477,CTR Drop,743.0871428571429,0.028528571428571427,0.04207142857142857,-0.08,0,1,0,0,1,Moderate
2024-01-25,3,Campaign_3,low_performer,Video,South,Desktop,19436,265,8,352.81,461.49,440.78,0.0136,0.0302,44.1,0.31,0.8004,,641.672857142857,0.025400000000000002,0.042499999999999996,0.05142857142857143,0,1,0,0,1,Moderate
2024-01-26,3,Campaign_3,low_performer,Video,South,Desktop,13928,236,6,336.51,337.37,441.5,0.0169,0.0254,56.09,0.0,0.7622,,575.9671428571428,0.022942857142857143,0.03897142857142857,0.045714285714285714,0,0,0,0,0,Normal
2024-01-27,3,Campaign_3,low_performer,Video,South,Desktop,14870,349,9,585.65,419.09,765.38,0.0235,0.0258,65.07,-0.28,0.7652,,476.79714285714283,0.0207,0.036328571428571425,0.049999999999999996,0,0,0,1,1,Moderate
2024-01-28,3,Campaign_3,low_performer,Video,South,Desktop,19797,345,8,601.73,492.91,749.48,0.0174,0.0232,75.22,-0.18,0.8029,,423.82857142857137,0.017914285714285716,0.03205714285714286,-0.15285714285714286,0,0,0,1,1,Moderate
